id_refs,hagrid,id_biblio
3903,1220,491
3904,1220,669
3905,1220,732
3906,1220,979
3907,1221,669
3908,1221,820
3909,1222,669
3910,1222,820
3911,1222,979
3912,1223,669
3913,1223,820
3914,1223,979
3915,1224,669
3916,1224,820
3917,1225,669
3918,1225,732
3919,1225,820
3920,1226,979
3921,1226,820
3922,1227,669
3923,1228,669
3924,1228,820
3925,1229,669
3926,1229,820
3927,1229,979
3928,1230,445
3929,1231,669
3930,1231,820
3931,1232,669
3932,1232,820
3933,1233,669
3934,1233,820
3935,1233,979
3936,1234,669
3937,1234,820
3938,1235,669
3939,1235,820
3940,1236,669
3941,1236,820
3942,1236,979
3943,1237,669
3944,1237,575
3945,1237,820
3946,1237,979
3947,1238,669
3948,1238,820
3949,1239,669
3950,1239,732
3951,1239,979
3952,1240,669
3953,1240,820
3954,1241,435
3955,1241,575
3956,1241,732
3957,1241,979
3958,1242,669
3959,1242,820
3960,1242,979
3961,1243,669
3962,1243,820
3963,1244,669
3964,1245,669
3965,1245,979
3966,1246,669
3967,1247,575
3968,1247,820
3969,1248,669
3970,1248,820
3971,1248,979
3972,1249,669
3973,1249,820
3974,1250,669
3975,1250,732
3976,1251,669
3977,1252,669
3978,1252,820
3979,1252,979
3980,1253,669
3981,1253,979
3982,1254,669
3983,1254,820
3984,1255,669
3985,1255,979
3986,1256,669
3987,1256,820
3988,1256,979
3989,1257,669
3990,1257,820
3991,1258,669
3992,1258,820
3993,1259,669
3994,1259,820
3995,1260,669
3996,1260,820
3997,1260,979
3998,1261,669
3999,1261,820
4000,1261,979
4001,1262,425
4002,1262,403
4003,1262,405
4004,1262,62
4005,1262,444
4006,1262,669
4007,1262,732
4008,1263,425
4009,1263,444
4010,1263,445
4011,1263,669
4012,1263,732
4013,1264,669
4014,1264,820
4015,1264,979
4016,1265,669
4017,1265,820
4018,1265,979
4019,1266,669
4020,1266,820
4021,1266,979
4022,1267,669
4023,1267,820
4024,1267,979
4025,1268,669
4026,1268,979
4027,1269,669
4028,1269,820
4029,1269,979
4030,1270,669
4031,1270,820
4032,1270,979
4033,1271,669
4034,1271,820
4035,1271,979
4036,1272,669
4037,1272,979
4038,1273,669
4039,1273,820
4040,1273,979
4041,1274,669
4042,1274,820
4043,1274,979
4044,1275,669
4045,1275,820
4046,1276,669
4047,1276,820
4048,1277,669
4049,1277,820
4050,1277,979
4051,1278,669
4052,1278,820
4053,1279,669
4054,1279,820
4055,1280,669
4056,1280,820
4057,1280,979
4058,1281,669
4059,1281,820
4060,1281,979
4061,1282,669
4062,1282,820
4063,1283,669
4064,1283,820
4065,1284,669
4066,1284,820
4067,1285,575
4068,1285,820
4069,1286,669
4070,1286,820
4071,1286,979
4072,1287,669
4073,1287,820
4074,1288,575
4075,1288,820
4076,1289,669
4077,1290,669
4078,1290,820
4079,1290,979
4080,1291,669
4081,1291,820
4082,1291,979
4083,1292,669
4084,1292,820
4085,1292,979
4086,1293,669
4087,1293,820
4088,1293,979
4089,1294,669
4090,1294,820
4091,1295,669
4092,1296,669
4093,1297,669
4094,1297,732
4095,1297,820
4096,1297,979
4097,1298,669
4098,1299,669
4099,1299,820
4100,1299,979
4101,1300,669
4102,1300,820
4103,1300,979
4104,1301,669
4105,1301,820
4106,1301,979
4107,1302,669
4108,1302,820
4109,1303,669
4110,1303,820
4111,1304,669
4112,1305,669
4113,1306,669
4114,1306,820
4115,1306,979
4116,1307,669
4117,1307,979
4118,1308,575
4119,1308,669
4120,1308,979
4121,1309,669
4122,1309,820
4123,1310,669
4124,1310,979
4125,1311,669
4126,1311,820
4127,1312,575
4128,1312,669
4129,1312,732
4130,1312,820
4131,1312,821
4132,1312,979
4133,1312,1185
4134,1313,669
4135,1313,979
4136,1314,669
4137,1314,979
4138,1315,669
4139,1315,732
4140,1316,669
4141,1316,820
4142,1316,979
4143,1317,669
4144,1317,820
4145,1317,979
4146,1318,669
4147,1319,669
4148,1319,979
4149,1320,669
4150,1320,445
4151,1321,492
4152,1321,493
4153,1321,820
4154,1322,575
4155,1322,820
4156,1323,669
4157,1323,820
4158,1323,979
4159,1324,669
4160,1324,820
4161,1324,979
4162,1325,669
4163,1325,820
4164,1325,979
4165,1326,669
4166,1326,820
4167,1326,979
4168,1327,669
4169,1328,669
4170,1328,820
4171,1329,669
4172,1329,979
4173,1330,669
4174,1330,820
4175,1330,979
4176,1331,995
4177,1331,820
4178,1331,1142
4179,1332,762
4180,1332,993
4181,1333,575
4182,1333,510
4183,1333,732
4184,1333,993
4185,1334,986
4186,1334,1143
4187,1334,1300
4188,1335,993
4189,1335,820
4190,1336,969
4191,1336,820
4192,1336,993
4193,1337,968
4194,1337,820
4195,1337,993
4196,1338,587
4197,1338,588
4198,1338,448
4199,1338,732
4200,1339,510
4201,1339,444
4202,1339,445
4203,1340,444
4204,1340,729
4205,1340,445
4206,1340,1143
4207,1341,437
4208,1341,729
4209,1341,444
4210,1341,732
4211,1341,445
4212,1342,435
4213,1342,444
4214,1342,445
4215,1342,579
4216,1342,729
4217,1342,732
4218,1343,427
4219,1343,437
4220,1343,444
4221,1343,445
4222,1344,450
4223,1344,820
4224,1344,729
4225,1345,543
4226,1345,729
4227,1345,732
4228,1345,820
4229,1346,1
4230,1346,435
4231,1346,444
4232,1346,732
4233,1346,445
4234,1346,820
4235,1347,427
4236,1347,435
4237,1347,437
4238,1347,444
4239,1347,732
4240,1347,445
4241,1347,820
4242,1347,1148
4243,1348,450
4244,1348,729
4245,1348,820
4246,1348,821
4247,1349,437
4248,1349,435
4249,1349,444
4250,1349,732
4251,1349,445
4252,1350,445
4253,1350,579
4254,1351,425
4255,1351,444
4256,1351,445
4257,1351,820
4258,1352,1
4259,1352,444
4260,1352,445
4261,1352,972
4262,1353,450
4263,1353,729
4264,1353,820
4265,1354,448
4266,1355,450
4267,1355,729
4268,1355,1143
4269,1356,450
4270,1356,444
4271,1356,729
4272,1356,445
4273,1356,972
4274,1357,435
4275,1357,1
4276,1357,437
4277,1357,444
4278,1357,445
4279,1357,820
4280,1358,450
4281,1358,729
4282,1358,820
4283,1358,732
4284,1359,427
4285,1359,444
4286,1359,445
4287,1360,450
4288,1360,445
4289,1361,444
4290,1361,729
4291,1361,732
4292,1361,445
4293,1362,1
4294,1362,435
4295,1362,820
4296,1363,1
4297,1363,425
4298,1363,445
4299,1364,1
4300,1364,820
4301,1365,972
4302,1366,427
4303,1366,732
4304,1366,820
4305,1367,444
4306,1367,732
4307,1367,445
4308,1368,427
4309,1368,445
4310,1368,732
4311,1369,450
4312,1369,729
4313,1369,820
4314,1369,732
4315,1369,1143
4316,1370,427
4317,1370,435
4318,1370,444
4319,1370,445
4320,1370,732
4321,1370,818
4322,1370,820
4323,1371,576
4324,1371,444
4325,1371,445
4326,1372,444
4327,1372,450
4328,1372,732
4329,1372,445
4330,1372,1143
4331,1373,576
4332,1373,444
4333,1373,445
4334,1374,444
4335,1374,445
4336,1374,576
4337,1375,444
4338,1375,450
4339,1375,729
4340,1375,732
4341,1375,445
4342,1376,1
4343,1376,820
4344,1377,427
4345,1377,510
4346,1377,444
4347,1377,732
4348,1377,445
4349,1377,820
4350,1378,320
4351,1378,1143
4352,1378,820
4353,1379,427
4354,1379,444
4355,1379,732
4356,1379,445
4357,1380,444
4358,1380,1143
4359,1381,1
4360,1381,444
4361,1381,732
4362,1381,445
4363,1382,1
4364,1382,820
4365,1383,523
4366,1383,454
4367,1384,454
4368,1385,1
4369,1385,454
4370,1386,454
4371,1387,454
4372,1388,454
4373,1389,440
4374,1390,454
4375,1391,454
4376,1392,454
4377,1393,454
4378,1394,454
4379,1395,454
4380,1396,454
4381,1397,454
4382,1398,454
4383,1399,520
4384,1399,454
4385,1400,523
4386,1400,22
4387,1400,454
4388,1401,454
4389,1401,822
4390,1402,454
4391,1402,822
4392,1403,454
4393,1403,822
4394,1404,822
4395,1404,454
4396,1405,822
4397,1406,454
4398,1406,822
4399,1407,454
4400,1407,822
4401,1408,454
4402,1408,822
4403,1409,454
4404,1409,822
4405,1410,454
4406,1410,822
4407,1411,454
4408,1411,822
4409,1412,454
4410,1412,822
4411,1413,523
4412,1413,454
4413,1413,822
4414,1414,454
4415,1414,822
4416,1415,822
4417,1415,454
4418,1416,454
4419,1416,822
4420,1417,454
4421,1417,822
4422,1418,454
4423,1418,822
4424,1419,822
4425,1419,454
4426,1420,454
4427,1420,822
4428,1421,454
4429,1422,454
4430,1422,822
4431,1423,22
4432,1423,454
4433,1423,822
4434,1424,454
4435,1425,1
4436,1425,454
4437,1426,822
4438,1426,454
4439,1427,1
4440,1428,454
4441,1428,822
4442,1429,822
4443,1429,454
4444,1430,454
4445,1430,822
4446,1431,454
4447,1431,822
4448,1432,1
4449,1433,454
4450,1433,822
4451,1434,454
4452,1434,822
4453,1435,454
4454,1435,822
4455,1436,454
4456,1437,454
4457,1437,822
4458,1438,454
4459,1438,822
4460,1439,454
4461,1439,822
4462,1440,454
4463,1440,822
4464,1441,454
4465,1441,22
4466,1441,822
4467,1442,454
4468,1442,822
4469,1443,454
4470,1443,822
4471,1444,454
4472,1444,822
4473,1445,1
4474,1446,1
4475,1447,454
4476,1447,822
4477,1448,454
4478,1448,822
4479,1449,454
4480,1449,822
4481,1450,1
4482,1450,454
4483,1451,22
4484,1451,454
4485,1451,822
4486,1451,1169
4487,1452,454
4488,1452,22
4489,1452,822
4490,1453,822
4491,1453,454
4492,1454,454
4493,1454,822
4494,1455,454
4495,1455,822
4496,1456,822
4497,1456,454
4498,1457,822
4499,1458,822
4500,1459,520
4501,1459,822
4502,1460,822
4503,1461,454
4504,1462,822
4505,1462,454
4506,1463,454
4507,1463,822
4508,1464,822
4509,1465,822
4510,1466,822
4511,1467,822
4512,1468,822
4513,1469,1
4514,1469,454
4515,1470,1
4516,1471,454
4517,1471,782
4518,1471,822
4519,1472,454
4520,1472,822
4521,1473,822
4522,1474,454
4523,1474,822
4524,1475,822
4525,1476,454
4526,1476,822
4527,1477,454
4528,1477,822
4529,1478,822
4530,1479,454
4531,1479,822
4532,1480,454
4533,1480,822
4534,1481,822
4535,1482,822
4536,1483,454
4537,1483,822
4538,1484,454
4539,1484,822
4540,1485,454
4541,1485,822
4542,1486,822
4543,1487,822
4544,1488,822
4545,1488,454
4546,1489,822
4547,1489,454
4548,1490,1
4549,1490,454
4550,1490,822
4551,1491,454
4552,1491,822
4553,1492,822
4554,1493,454
4555,1493,822
4556,1494,822
4557,1495,822
4558,1496,822
4559,1497,822
4560,1498,454
4561,1498,822
4562,1499,822
4563,1500,822
4564,1501,822
4565,1502,822
4566,1503,822
4567,1504,822
4568,1505,822
4569,1505,454
4570,1506,822
4571,1507,1153
4572,1507,1154
4573,1508,369
4574,1508,370
4575,1508,454
4576,1508,523
4577,1508,22
4578,1508,822
4579,1509,822
4580,1510,454
4581,1510,822
4582,1511,822
4583,1512,822
4584,1513,454
4585,1513,22
4586,1513,822
4587,1514,822
4588,1515,822
4589,1516,822
4590,1516,454
4591,1517,822
4592,1518,440
4593,1518,454
4594,1519,454
4595,1520,1
4596,1520,2
4597,1520,440
4598,1520,454
4599,1520,524
4600,1521,454
4601,1522,22
4602,1522,454
4603,1523,1
4604,1523,454
4605,1524,454
4606,1525,454
4607,1526,454
4608,1527,22
4609,1527,454
4610,1528,454
4611,1529,1
4612,1529,454
4613,1530,454
4614,1531,454
4615,1532,1
4616,1533,454
4617,1534,583
4618,1534,1292
4619,1534,1303
4620,1535,1
4621,1536,520
4622,1536,654
4623,1537,520
4624,1537,454
4625,1538,454
4626,1539,454
4627,1540,520
4628,1540,454
4629,1541,2
4630,1541,18
4631,1541,434
4632,1541,542
4633,1541,596
4634,1541,597
4635,1541,705
4636,1541,859
4637,1541,976
4638,1542,36
4639,1542,148
4640,1542,434
4641,1542,455
4642,1542,542
4643,1542,610
4644,1542,671
4645,1542,678
4646,1542,680
4647,1542,731
4648,1542,1030
4649,1542,1103
4650,1543,434
4651,1543,613
4652,1543,678
4653,1543,36
4654,1543,420
4655,1544,36
4656,1544,420
4657,1544,434
4658,1544,436
4659,1544,455
4660,1544,542
4661,1544,610
4662,1544,671
4663,1544,678
4664,1544,680
4665,1545,36
4666,1545,420
4667,1545,434
4668,1545,455
4669,1545,610
4670,1545,678
4671,1545,731
4672,1546,36
4673,1546,420
4674,1546,434
4675,1546,455
4676,1546,731
4677,1547,36
4678,1547,420
4679,1547,434
4680,1547,455
4681,1547,610
4682,1547,671
4683,1547,678
4684,1547,680
4685,1547,731
4686,1547,1136
4687,1548,36
4688,1548,420
4689,1548,434
4690,1548,436
4691,1548,455
4692,1548,542
4693,1548,610
4694,1548,671
4695,1548,678
4696,1548,680
4697,1548,731
4698,1549,441
4699,1549,36
4700,1549,420
4701,1549,434
4702,1549,671
4703,1549,455
4704,1549,610
4705,1549,538
4706,1549,542
4707,1549,677
4708,1549,680
4709,1549,731
4710,1549,817
4711,1549,1135
4712,1549,1143
4713,1550,434
4714,1550,455
4715,1550,610
4716,1550,538
4717,1550,671
4718,1550,680
4719,1551,434
4720,1551,455
4721,1551,610
4722,1551,671
4723,1551,676
4724,1551,677
4725,1551,680
4726,1551,731
4727,1551,1135
4728,1552,671
4729,1552,455
4730,1553,434
4731,1553,453
4732,1553,455
4733,1554,671
4734,1554,455
4735,1554,434
4736,1554,610
4737,1554,677
4738,1554,680
4739,1554,731
4740,1555,671
4741,1555,434
4742,1555,448
4743,1555,542
4744,1555,455
4745,1555,731
4746,1555,1016
4747,1556,434
4748,1556,455
4749,1556,610
4750,1556,671
4751,1556,951
4752,1557,671
4753,1557,455
4754,1557,610
4755,1558,80
4756,1558,82
4757,1558,434
4758,1558,441
4759,1558,455
4760,1558,542
4761,1558,610
4762,1558,671
4763,1558,680
4764,1558,951
4765,1558,1058
4766,1558,1142
4767,1558,1143
4768,1559,542
4769,1559,455
4770,1559,434
4771,1559,610
4772,1559,671
4773,1559,1047
4774,1560,671
4775,1560,434
4776,1560,455
4777,1560,680
4778,1560,1135
4779,1561,106
4780,1561,107
4781,1561,434
4782,1561,455
4783,1561,541
4784,1561,610
4785,1561,671
4786,1561,1004
4787,1562,434
4788,1562,455
4789,1562,671
4790,1562,680
4791,1562,1040
4792,1562,1143
4793,1563,434
4794,1564,36
4795,1564,436
4796,1564,434
4797,1564,715
4798,1564,731
4799,1564,189
4800,1564,978
4801,1564,1071
4802,1564,1136
4803,1564,1262
4804,1565,455
4805,1565,671
4806,1565,951
4807,1566,434
4808,1566,81
4809,1566,82
4810,1566,455
4811,1566,610
4812,1566,671
4813,1566,1013
4814,1567,671
4815,1567,448
4816,1567,455
4817,1567,434
4818,1567,610
4819,1567,978
4820,1568,455
4821,1568,542
4822,1568,610
4823,1568,687
4824,1568,978
4825,1569,671
4826,1569,730
4827,1569,978
4828,1570,434
4829,1570,448
4830,1570,455
4831,1570,671
4832,1571,671
4833,1571,455
4834,1571,434
4835,1571,610
4836,1572,434
4837,1572,455
4838,1572,610
4839,1572,671
4840,1573,455
4841,1573,434
4842,1573,610
4843,1573,671
4844,1574,511
4845,1574,133
4846,1574,455
4847,1574,434
4848,1574,610
4849,1574,671
4850,1574,677
4851,1574,731
4852,1574,951
4853,1574,1022
4854,1574,1135
4855,1575,671
4856,1575,455
4857,1575,680
4858,1575,434
4859,1575,610
4860,1575,677
4861,1575,731
4862,1575,1135
4863,1575,1143
4864,1576,730
4865,1576,978
4866,1577,542
4867,1577,671
4868,1578,671
4869,1578,730
4870,1578,978
4871,1579,448
4872,1579,434
4873,1579,455
4874,1579,610
4875,1579,671
4876,1579,978
4877,1580,671
4878,1580,434
4879,1580,610
4880,1580,542
4881,1581,671
4882,1581,455
4883,1581,610
4884,1582,730
4885,1582,671
4886,1582,978
4887,1583,671
4888,1583,455
4889,1583,610
4890,1583,978
4891,1584,671
4892,1584,455
4893,1584,434
4894,1584,610
4895,1584,978
4896,1585,671
4897,1585,434
4898,1585,610
4899,1586,671
4900,1586,448
4901,1586,455
4902,1586,434
4903,1587,434
4904,1587,455
4905,1587,610
4906,1587,671
4907,1587,978
4908,1588,671
4909,1589,671
4910,1589,455
4911,1589,730
4912,1590,671
4913,1590,455
4914,1590,610
4915,1590,951
4916,1591,36
4917,1591,420
4918,1591,455
4919,1591,610
4920,1591,671
4921,1591,677
4922,1591,680
4923,1591,731
4924,1591,1135
4925,1592,434
4926,1592,455
4927,1592,542
4928,1592,671
4929,1592,676
4930,1592,1135
4931,1593,434
4932,1593,455
4933,1593,671
4934,1593,677
4935,1593,680
4936,1593,731
4937,1593,817
4938,1594,434
4939,1594,455
4940,1594,610
4941,1594,671
4942,1595,671
4943,1595,434
4944,1595,455
4945,1595,610
4946,1595,680
4947,1596,671
4948,1596,730
4949,1597,671
4950,1597,455
4951,1597,610
4952,1598,434
4953,1598,455
4954,1598,610
4955,1598,671
4956,1598,680
4957,1598,1063
4958,1598,1142
4959,1599,671
4960,1599,359
4961,1599,434
4962,1599,455
4963,1599,610
4964,1599,1041
4965,1600,542
4966,1600,434
4967,1600,455
4968,1600,671
4969,1601,671
4970,1601,455
4971,1601,610
4972,1601,1142
4973,1602,542
4974,1602,434
4975,1602,455
4976,1602,671
4977,1602,610
4978,1602,951
4979,1602,1018
4980,1603,434
4981,1603,455
4982,1603,542
4983,1603,671
4984,1603,730
4985,1604,671
4986,1604,730
4987,1604,978
4988,1605,434
4989,1605,455
4990,1605,610
4991,1605,671
4992,1605,676
4993,1606,455
4994,1606,545
4995,1606,671
4996,1607,671
4997,1607,434
4998,1607,455
4999,1608,36
5000,1608,434
5001,1608,455
5002,1608,610
5003,1608,671
5004,1608,676
5005,1608,677
5006,1608,680
5007,1608,1032
5008,1608,1135
5009,1609,434
5010,1609,455
5011,1609,676
5012,1609,671
5013,1609,680
5014,1610,542
5015,1610,455
5016,1610,671
5017,1610,1135
5018,1611,542
5019,1611,455
5020,1611,671
5021,1612,455
5022,1612,542
5023,1612,671
5024,1612,978
5025,1613,671
5026,1613,610
5027,1613,1064
5028,1614,434
5029,1614,36
5030,1614,455
5031,1614,610
5032,1614,671
5033,1614,677
5034,1614,680
5035,1614,731
5036,1614,1049
5037,1615,671
5038,1615,978
5039,1616,671
5040,1616,730
5041,1617,448
5042,1617,455
5043,1617,671
5044,1618,671
5045,1618,455
5046,1618,610
5047,1618,1031
5048,1618,978
5049,1619,434
5050,1619,671
5051,1619,455
5052,1619,610
5053,1620,434
5054,1620,455
5055,1620,671
5056,1621,434
5057,1621,455
5058,1621,671
5059,1622,434
5060,1622,671
5061,1622,978
5062,1623,434
5063,1623,441
5064,1623,36
5065,1623,448
5066,1623,455
5067,1623,671
5068,1623,1135
5069,1623,1143
5070,1624,434
5071,1624,455
5072,1624,671
5073,1625,434
5074,1625,455
5075,1625,610
5076,1625,671
5077,1625,680
5078,1626,448
5079,1626,455
5080,1626,434
5081,1626,542
5082,1626,610
5083,1626,671
5084,1626,1003
5085,1627,671
5086,1627,455
5087,1627,434
5088,1627,610
5089,1627,680
5090,1627,951
5091,1627,1042
5092,1627,1142
5093,1628,434
5094,1628,455
5095,1628,671
5096,1628,680
5097,1629,434
5098,1629,441
5099,1629,455
5100,1629,542
5101,1629,610
5102,1629,671
5103,1629,677
5104,1629,680
5105,1629,731
5106,1629,1037
5107,1630,542
5108,1630,671
5109,1630,455
5110,1631,81
5111,1631,189
5112,1631,285
5113,1631,286
5114,1631,287
5115,1631,455
5116,1631,490
5117,1631,610
5118,1631,671
5119,1631,677
5120,1631,750
5121,1631,789
5122,1631,817
5123,1631,978
5124,1631,1015
5125,1631,1135
5126,1631,1136
5127,1631,1150
5128,1631,1143
5129,1631,1161
5130,1632,573
5131,1632,36
5132,1632,420
5133,1632,441
5134,1632,455
5135,1632,671
5136,1632,731
5137,1632,800
5138,1632,1135
5139,1632,1143
5140,1632,1202
5141,1633,2
5142,1633,441
5143,1633,671
5144,1633,455
5145,1633,81
5146,1633,1135
5147,1634,542
5148,1634,671
5149,1634,455
5150,1634,434
5151,1635,638
5152,1635,434
5153,1635,455
5154,1635,610
5155,1635,671
5156,1636,36
5157,1636,434
5158,1636,455
5159,1636,542
5160,1636,671
5161,1636,1055
5162,1637,434
5163,1637,455
5164,1637,546
5165,1637,610
5166,1637,671
5167,1638,573
5168,1638,455
5169,1638,610
5170,1638,542
5171,1638,671
5172,1638,680
5173,1639,671
5174,1639,36
5175,1639,455
5176,1639,1032
5177,1640,671
5178,1640,730
5179,1641,671
5180,1641,455
5181,1642,434
5182,1642,455
5183,1642,542
5184,1642,610
5185,1642,671
5186,1642,677
5187,1642,680
5188,1642,731
5189,1643,671
5190,1643,455
5191,1644,671
5192,1644,800
5193,1644,730
5194,1644,1143
5195,1645,434
5196,1645,455
5197,1645,671
5198,1645,1135
5199,1645,1143
5200,1645,1150
5201,1646,434
5202,1646,455
5203,1646,610
5204,1646,671
5205,1646,677
5206,1646,680
5207,1646,731
5208,1647,434
5209,1647,671
5210,1647,455
5211,1647,677
5212,1647,817
5213,1648,434
5214,1648,455
5215,1648,677
5216,1648,610
5217,1648,676
5218,1648,680
5219,1648,731
5220,1648,1135
5221,1648,1143
5222,1649,671
5223,1649,610
5224,1650,671
5225,1650,36
5226,1650,455
5227,1650,434
5228,1650,610
5229,1650,677
5230,1650,680
5231,1650,731
5232,1650,1032
5233,1651,434
5234,1651,455
5235,1651,671
5236,1652,542
5237,1652,455
5238,1652,434
5239,1652,671
5240,1652,680
5241,1652,817
5242,1653,434
5243,1653,455
5244,1653,610
5245,1653,671
5246,1653,680
5247,1654,434
5248,1654,455
5249,1654,671
5250,1654,677
5251,1654,680
5252,1654,731
5253,1654,978
5254,1655,542
5255,1655,434
5256,1655,610
5257,1655,680
5258,1655,455
5259,1655,671
5260,1655,677
5261,1655,731
5262,1655,978
5263,1656,434
5264,1656,455
5265,1656,610
5266,1656,671
5267,1656,680
5268,1657,455
5269,1657,542
5270,1657,671
5271,1657,951
5272,1657,1027
5273,1657,1135
5274,1658,455
5275,1658,436
5276,1658,434
5277,1658,671
5278,1659,455
5279,1659,36
5280,1659,302
5281,1659,303
5282,1659,434
5283,1659,610
5284,1659,671
5285,1659,680
5286,1659,1014
5287,1659,1136
5288,1660,36
5289,1660,434
5290,1660,455
5291,1660,671
5292,1660,978
5293,1660,1050
5294,1661,671
5295,1661,434
5296,1661,455
5297,1661,610
5298,1661,1002
5299,1662,434
5300,1662,671
5301,1662,455
5302,1662,1001
5303,1663,671
5304,1663,434
5305,1663,455
5306,1663,610
5307,1663,680
5308,1663,731
5309,1663,1050
5310,1664,691
5311,1665,1
5312,1665,36
5313,1665,420
5314,1665,434
5315,1665,441
5316,1665,455
5317,1665,538
5318,1665,671
5319,1665,676
5320,1665,677
5321,1665,680
5322,1665,731
5323,1665,892
5324,1665,1135
5325,1665,1143
5326,1666,996
5327,1666,671
5328,1666,455
5329,1666,951
5330,1667,671
5331,1667,730
5332,1667,978
5333,1668,671
5334,1668,730
5335,1668,978
5336,1669,542
5337,1669,455
5338,1669,434
5339,1669,610
5340,1669,671
5341,1670,671
5342,1670,455
5343,1670,610
5344,1670,542
5345,1671,542
5346,1671,36
5347,1671,86
5348,1671,420
5349,1671,455
5350,1671,610
5351,1671,676
5352,1671,671
5353,1671,677
5354,1671,680
5355,1671,800
5356,1671,882
5357,1671,1135
5358,1671,1143
5359,1671,1150
5360,1671,1206
5361,1672,610
5362,1672,671
5363,1673,36
5364,1673,86
5365,1673,145
5366,1673,146
5367,1673,147
5368,1673,434
5369,1673,455
5370,1673,671
5371,1673,676
5372,1673,677
5373,1673,680
5374,1673,731
5375,1673,789
5376,1673,790
5377,1673,791
5378,1673,900
5379,1673,1009
5380,1673,1135
5381,1673,1143
5382,1673,1150
5383,1674,434
5384,1674,455
5385,1674,680
5386,1674,610
5387,1674,671
5388,1674,677
5389,1674,999
5390,1674,1135
5391,1675,86
5392,1675,179
5393,1675,180
5394,1675,434
5395,1675,455
5396,1675,542
5397,1675,610
5398,1675,671
5399,1675,677
5400,1675,680
5401,1675,1143
5402,1676,448
5403,1676,455
5404,1676,671
5405,1677,547
5406,1677,671
5407,1677,434
5408,1677,455
5409,1677,610
5410,1677,542
5411,1677,677
5412,1678,671
5413,1678,455
5414,1678,610
5415,1678,542
5416,1679,610
5417,1679,671
5418,1679,978
5419,1680,434
5420,1680,455
5421,1680,677
5422,1680,671
5423,1680,1034
5424,1681,434
5425,1681,455
5426,1681,610
5427,1681,542
5428,1681,671
5429,1681,677
5430,1681,978
5431,1682,542
5432,1682,434
5433,1682,455
5434,1682,671
5435,1683,671
5436,1683,978
5437,1684,671
5438,1684,730
5439,1684,978
5440,1685,671
5441,1685,448
5442,1685,487
5443,1685,455
5444,1685,434
5445,1685,542
5446,1685,677
5447,1685,1136
5448,1686,434
5449,1686,455
5450,1686,610
5451,1686,671
5452,1686,677
5453,1686,1136
5454,1686,1142
5455,1687,434
5456,1687,455
5457,1687,671
5458,1687,731
5459,1687,1070
5460,1687,1135
5461,1687,1143
5462,1688,441
5463,1688,36
5464,1688,86
5465,1688,420
5466,1688,434
5467,1688,455
5468,1688,677
5469,1688,610
5470,1688,680
5471,1688,731
5472,1688,956
5473,1688,1143
5474,1689,434
5475,1689,455
5476,1689,610
5477,1689,542
5478,1689,671
5479,1689,1039
5480,1690,434
5481,1690,455
5482,1690,671
5483,1691,86
5484,1691,434
5485,1691,448
5486,1691,455
5487,1691,610
5488,1691,677
5489,1691,680
5490,1691,731
5491,1691,956
5492,1692,956
5493,1692,36
5494,1692,344
5495,1692,393
5496,1692,441
5497,1692,434
5498,1692,548
5499,1692,549
5500,1692,455
5501,1692,731
5502,1692,951
5503,1692,1011
5504,1692,1135
5505,1692,1143
5506,1693,434
5507,1693,671
5508,1693,455
5509,1693,610
5510,1693,677
5511,1694,434
5512,1694,455
5513,1694,610
5514,1694,671
5515,1694,677
5516,1694,951
5517,1694,1142
5518,1695,671
5519,1695,978
5520,1696,434
5521,1696,671
5522,1697,434
5523,1697,455
5524,1697,671
5525,1698,434
5526,1698,455
5527,1698,610
5528,1698,542
5529,1698,671
5530,1698,677
5531,1699,671
5532,1699,436
5533,1699,434
5534,1699,455
5535,1699,610
5536,1699,677
5537,1699,680
5538,1699,827
5539,1699,1035
5540,1699,1136
5541,1700,434
5542,1700,455
5543,1700,610
5544,1700,671
5545,1700,680
5546,1700,1072
5547,1701,455
5548,1701,671
5549,1701,434
5550,1701,610
5551,1701,1136
5552,1702,2
5553,1702,81
5554,1702,434
5555,1702,455
5556,1702,610
5557,1702,671
5558,1702,676
5559,1702,677
5560,1702,680
5561,1702,1038
5562,1702,1143
5563,1703,674
5564,1703,434
5565,1703,455
5566,1703,676
5567,1703,978
5568,1704,674
5569,1704,455
5570,1704,610
5571,1704,978
5572,1705,434
5573,1705,455
5574,1705,610
5575,1705,542
5576,1705,671
5577,1705,677
5578,1705,680
5579,1706,455
5580,1706,1
5581,1706,434
5582,1706,610
5583,1706,671
5584,1707,434
5585,1707,453
5586,1707,455
5587,1707,542
5588,1707,610
5589,1708,455
5590,1708,542
5591,1708,434
5592,1708,671
5593,1709,434
5594,1709,671
5595,1709,978
5596,1710,455
5597,1710,671
5598,1710,434
5599,1710,610
5600,1710,542
5601,1710,677
5602,1710,680
5603,1710,731
5604,1710,978
5605,1711,671
5606,1711,455
5607,1711,542
5608,1711,610
5609,1711,978
5610,1712,434
5611,1712,455
5612,1712,542
5613,1712,573
5614,1712,671
5615,1713,455
5616,1713,542
5617,1713,441
5618,1713,36
5619,1713,81
5620,1713,318
5621,1713,319
5622,1713,434
5623,1713,671
5624,1713,731
5625,1713,189
5626,1713,998
5627,1713,978
5628,1713,1136
5629,1713,1143
5630,1713,1207
5631,1714,542
5632,1714,434
5633,1714,671
5634,1715,455
5635,1715,434
